source,translation_A,translation_B,A,equal,B,label_A,label_B,text,text_type
"Doch die Einmalzahlung liefert der Politik keine Ausrede, die in diversen Kantonen und auf Bundesebene diskutierten Sparmassnahmen hintanzustellen.",Mais ce versement unique ne peut servir d'excuse à la politique pour reporter les mesures d'austérité discutées dans divers cantons et au niveau fédéral.,Mais ce versement unique ne fournit pas d'excuse aux politiques pour mettre de côté les mesures d'économie discutées dans divers cantons et au niveau fédéral.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_9.txt,news
,,,,,,,,,
Die goldenen Zeiten der Luftfahrt sind vorbei: warum die Swiss keine Swissair mehr sein kann,L'âge d'or de l'aviation est révolu : pourquoi Swiss ne peut plus être Swissair ?,Les temps dorés de l'aviation sont révolus: pourquoi la Swiss ne peut plus être la Swissair,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
,,,,,,,,,
Fliegen war früher ein Luxus.,Voler était autrefois un luxe.,"Autrefois, prendre l'avion était un luxe.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_10.txt,news
Heute ist es Mittel zum Zweck.,"Aujourd'hui, c'est un moyen de parvenir à ses fins.","Aujourd'hui, c'est un moyen de transport comme un autre.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_10.txt,news
Welche Marktkräfte dazu geführt haben.,Quelles sont les forces du marché qui ont conduit à cette situation.,Les forces du marché qui ont amené ce changement.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
,,,,,,,,,
"Champagner wird entkorkt, Hummer drapiert, die Flugbegleiterin im Deux-Pièces und mit hohen Schuhen serviert dem Passagier ein Entrecôte.","Le champagne est débouché, le homard drapé, l'hôtesse de l'air en deux-pièces et chaussures hautes sert une entrecôte au passager.","Le champagne est débouché, le homard est présenté, l'hôtesse de l'air en deux-pièces et talons hauts sert un steak à l'Entrecôte au passager.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
Diese Bilder liegen im Archiv von SRF.,Ces images se trouvent dans les archives de la SRF.,Ces images sont archivées chez SRF.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
"Sie zeigen den Service der Swissair, der legendären Schweizer Airline, in den sechziger und siebziger Jahren.","Elles montrent le service de Swissair, la légendaire compagnie aérienne suisse, dans les années soixante et soixante-dix.","Elles montrent le service de la légendaire compagnie aérienne suisse, la Swissair, dans les années 60 et 70.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
"Es sind Szenen, die heute schwer vorstellbar sind.",Ce sont des scènes difficilement imaginables aujourd'hui.,Des scènes aujourd'hui difficilement imaginables.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
,,,,,,,,,
Christian Fröscher hat 45 Jahre als Maître de Cabine gearbeitet.,Christian Fröscher a travaillé 45 ans comme maître de cabine.,Christian Fröscher a travaillé 45 ans comme maître de cabine.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
"Erst bei der Swissair, dann bei der Swiss, zuletzt bei der auf Ferienflüge spezialisierten Edelweiss bis zu seiner Pensionierung im Jahr 2019.","D'abord chez Swissair, puis chez Swiss, et enfin chez Edelweiss, spécialisée dans les vols vacances, jusqu'à sa retraite en 2019.","D'abord chez la Swissair, puis chez la Swiss, et enfin chez la compagnie Edelweiss, spécialisée dans les vols de vacances, jusqu'à sa retraite en 2019.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
"«Die Rindsfilets mussten wir jeweils vor den Passagieren tranchieren», sagt er über seine Arbeit bei der Swissair.","« Nous devions à chaque fois découper les filets de bœuf devant les passagers », dit-il de son travail chez Swissair.","""Nous devions trancher les filets de bœuf devant les passagers"", explique-t-il à propos de son travail chez la Swissair.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
Das Kalbsgeschnetzelte hätten sie damals noch vor den Gästen mit Cognac flambiert.,"A l'époque, l'émincé de veau était flambé au cognac devant les passagers.","À l'époque, on flambait encore le veau à la cuillère avec du cognac devant les clients.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
Im Jumbo-Jet geleiteten sie die Passagiere nach dem Dinner-Service in die Lounge im Oberdeck.,"Dans le Jumbo-Jet, après le service du dîner, ils conduisaient les passagers dans le salon du pont supérieur.","Dans le Jumbo-Jet, après le service du dîner, les passagers étaient invités à monter dans la lounge située à l'étage supérieur.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
Da gab es dann Raclette.,Ils y mangeaient de la raclette.,C'est là qu'ils pouvaient se régaler de raclette.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
,,,,,,,,,
Fliegen war damals Luxus.,Voler était alors un luxe.,"À l'époque, prendre l'avion était un luxe.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_10.txt,news
"Wer eine Swissair-Maschine bestieg, putzte sich heraus.",Celui qui montait à bord d'un avion Swissair se mettait sur son 31.,Ceux qui montaient à bord d'un avion de la Swissair se mettaient sur leur trente et un.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
Heute reisen viele in Trainerhosen.,"Aujourd'hui, beaucoup voyagent en survêtement.","Aujourd'hui, beaucoup voyagent en jogging.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
,,,,,,,,,
Wenig ist geblieben vom alten Glanz der Premium-Airlines wie der Swissair oder später der Swiss.,"Il reste peu de choses de l'ancienne splendeur des compagnies aériennes haut de gamme comme Swissair ou, plus tard, Swiss.",Bien peu de choses rappellent le prestige d'antan des compagnies aériennes de luxe comme la Swissair ou la Swiss.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
Wie ist es so weit gekommen?,Comment en est-on arrivé là ?,Comment en est-on arrivé là?,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_10.txt,news
